start,end,duration,rain_sum,max_return_period,max_return_period_duration
2011-06-21 18:09:00,2011-06-21 18:50:00,0 days 00:41:00.000000000,0.4,0.2,4320
2011-06-23 05:44:00,2011-06-23 09:57:00,0 days 04:13:00.000000000,1.3,0.2,7200
2011-06-23 15:22:00,2011-06-24 00:36:00,0 days 09:14:00.000000000,11.6,0.3,8640
2011-07-03 17:09:00,2011-07-03 17:12:00,0 days 00:03:00.000000000,0.2,0.1,60
2011-07-05 11:23:00,2011-07-05 12:37:00,0 days 01:14:00.000000000,1.0,0.1,60
2011-07-11 17:31:00,2011-07-11 17:54:00,0 days 00:23:00.000000000,4.0,0.1,60
2011-07-14 17:43:00,2011-07-14 17:50:00,0 days 00:07:00.000000000,0.3,0.1,60
2011-07-15 08:04:00,2011-07-15 11:43:00,0 days 03:39:00.000000000,7.3,0.1,60
2011-07-16 05:44:00,2011-07-16 05:46:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-07-18 03:43:00,2011-07-18 06:49:00,0 days 03:06:00.000000000,4.1,0.1,60
2011-07-18 11:37:00,2011-07-18 12:09:00,0 days 00:32:00.000000000,1.1,0.1,60
2011-07-22 13:14:00,2011-07-22 13:16:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-07-23 02:58:00,2011-07-23 15:17:00,0 days 12:19:00.000000000,8.5,0.1,60
2011-07-24 00:34:00,2011-07-24 15:09:00,0 days 14:35:00.000000000,13.7,0.1,60
2011-07-27 20:37:00,2011-07-27 20:54:00,0 days 00:17:00.000000000,0.3,0.1,60
2011-07-28 09:04:00,2011-07-28 17:53:00,0 days 08:49:00.000000000,12.3,0.2,8640
2011-07-30 14:43:00,2011-07-30 14:52:00,0 days 00:09:00.000000000,0.3,0.1,60
2011-07-30 19:51:00,2011-07-31 01:33:00,0 days 05:42:00.000000000,1.1,0.1,60
2011-08-01 07:31:00,2011-08-01 07:33:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-08-01 16:44:00,2011-08-01 20:43:00,0 days 03:59:00.000000000,1.6,0.1,60
2011-08-03 19:52:00,2011-08-04 07:45:00,0 days 11:53:00.000000000,54.7,13.0,20
2011-08-07 23:49:00,2011-08-07 23:51:00,0 days 00:02:00.000000000,0.1,0.3,7200
2011-08-08 11:49:00,2011-08-08 23:27:00,0 days 11:38:00.000000000,19.9,0.7,8640
2011-08-09 17:08:00,2011-08-09 17:25:00,0 days 00:17:00.000000000,5.0,0.8,8640
2011-08-12 21:06:00,2011-08-12 22:15:00,0 days 01:09:00.000000000,3.3,0.1,60
2011-08-13 12:49:00,2011-08-13 12:56:00,0 days 00:07:00.000000000,0.4,0.1,60
2011-08-15 15:48:00,2011-08-15 16:24:00,0 days 00:36:00.000000000,1.5,0.1,60
2011-08-19 13:54:00,2011-08-19 14:58:00,0 days 01:04:00.000000000,13.7,0.2,60
2011-08-20 02:03:00,2011-08-20 02:29:00,0 days 00:26:00.000000000,2.6,0.1,60
2011-08-27 15:35:00,2011-08-27 16:10:00,0 days 00:35:00.000000000,2.9,0.1,60
2011-08-27 21:31:00,2011-08-27 22:20:00,0 days 00:49:00.000000000,1.1,0.1,60
2011-08-31 19:23:00,2011-08-31 19:25:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-09-01 16:13:00,2011-09-01 18:16:00,0 days 02:03:00.000000000,16.6,0.3,60
2011-09-02 17:32:00,2011-09-02 17:58:00,0 days 00:26:00.000000000,1.2,0.1,60
2011-09-05 04:36:00,2011-09-05 05:10:00,0 days 00:34:00.000000000,1.2,0.1,60
2011-09-05 16:31:00,2011-09-05 16:38:00,0 days 00:07:00.000000000,2.7,0.1,60
2011-09-08 19:14:00,2011-09-08 19:37:00,0 days 00:23:00.000000000,0.3,0.1,60
2011-09-14 17:09:00,2011-09-14 21:46:00,0 days 04:37:00.000000000,10.8,0.1,60
2011-09-15 05:01:00,2011-09-15 08:09:00,0 days 03:08:00.000000000,2.7,0.1,60
2011-09-17 18:35:00,2011-09-17 20:37:00,0 days 02:02:00.000000000,2.8,0.1,60
2011-09-18 21:40:00,2011-09-19 08:14:00,0 days 10:34:00.000000000,12.9,0.1,60
2011-09-19 13:00:00,2011-09-19 19:33:00,0 days 06:33:00.000000000,24.5,0.3,8640
2011-10-07 05:47:00,2011-10-07 16:15:00,0 days 10:28:00.000000000,28.7,0.3,540
2011-10-10 09:55:00,2011-10-10 11:41:00,0 days 01:46:00.000000000,0.7,0.1,60
2011-10-13 02:35:00,2011-10-13 13:38:00,0 days 11:03:00.000000000,4.5,0.1,60
2011-10-19 23:49:00,2011-10-20 14:51:00,0 days 15:02:00.000000000,12.0,0.1,60
2011-10-23 20:12:00,2011-10-23 20:14:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-10-24 05:12:00,2011-10-24 05:14:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-10-26 05:19:00,2011-10-26 07:16:00,0 days 01:57:00.000000000,2.1,0.1,60
2011-10-26 15:56:00,2011-10-27 05:10:00,0 days 13:14:00.000000000,10.5,0.1,60
2011-10-27 19:56:00,2011-10-27 19:58:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-11-11 00:09:00,2011-11-11 01:38:00,0 days 01:29:00.000000000,0.3,0.1,60
2011-12-03 10:51:00,2011-12-03 11:51:00,0 days 01:00:00.000000000,0.7,0.1,60
2011-12-12 18:41:00,2011-12-12 21:54:00,0 days 03:13:00.000000000,4.3,0.1,60
2011-12-15 03:46:00,2011-12-15 13:33:00,0 days 09:47:00.000000000,4.3,0.1,60
2011-12-15 17:35:00,2011-12-15 17:37:00,0 days 00:02:00.000000000,0.1,0.1,60
2011-12-16 22:30:00,2011-12-17 01:00:00,0 days 02:30:00.000000000,7.2,0.1,60
2011-12-23 11:16:00,2011-12-23 11:18:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-01-03 00:18:00,2012-01-03 02:33:00,0 days 02:15:00.000000000,1.9,0.1,60
2012-01-05 18:36:00,2012-01-05 18:54:00,0 days 00:18:00.000000000,1.3,0.1,60
2012-01-06 04:24:00,2012-01-06 04:26:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-01-08 02:06:00,2012-01-08 02:08:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-01-10 10:06:00,2012-01-10 11:01:00,0 days 00:55:00.000000000,1.7,0.1,60
2012-01-13 19:13:00,2012-01-13 21:10:00,0 days 01:57:00.000000000,0.4,0.1,60
2012-01-14 07:31:00,2012-01-14 12:00:00,0 days 04:29:00.000000000,0.7,0.1,60
2012-01-20 05:59:00,2012-01-20 12:28:00,0 days 06:29:00.000000000,1.5,0.1,60
2012-01-22 03:21:00,2012-01-22 04:25:00,0 days 01:04:00.000000000,2.0,0.1,60
2012-01-24 03:01:00,2012-01-24 03:28:00,0 days 00:27:00.000000000,0.3,0.1,60
2012-01-29 13:21:00,2012-01-29 14:39:00,0 days 01:18:00.000000000,0.2,0.1,60
2012-01-29 21:56:00,2012-01-30 00:27:00,0 days 02:31:00.000000000,0.3,0.1,60
2012-02-06 16:47:00,2012-02-06 16:49:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-02-07 08:50:00,2012-02-07 13:18:00,0 days 04:28:00.000000000,0.6,0.1,60
2012-02-09 19:57:00,2012-02-09 23:26:00,0 days 03:29:00.000000000,0.2,0.1,60
2012-02-11 11:14:00,2012-02-11 21:47:00,0 days 10:33:00.000000000,2.3,0.1,60
2012-02-15 13:34:00,2012-02-15 15:42:00,0 days 02:08:00.000000000,1.6,0.1,60
2012-02-15 22:45:00,2012-02-16 06:39:00,0 days 07:54:00.000000000,7.1,0.1,60
2012-02-19 11:09:00,2012-02-19 11:11:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-02-19 18:33:00,2012-02-19 22:44:00,0 days 04:11:00.000000000,5.1,0.1,60
2012-02-20 14:02:00,2012-02-20 14:25:00,0 days 00:23:00.000000000,1.1,0.1,60
2012-02-26 19:44:00,2012-02-26 19:46:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-03-19 18:15:00,2012-03-20 02:37:00,0 days 08:22:00.000000000,1.7,0.1,60
2012-03-24 18:11:00,2012-03-24 19:08:00,0 days 00:57:00.000000000,2.0,0.1,60
2012-03-31 15:55:00,2012-03-31 15:57:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-04-05 11:17:00,2012-04-05 15:16:00,0 days 03:59:00.000000000,0.7,0.1,60
2012-04-05 19:17:00,2012-04-05 19:35:00,0 days 00:18:00.000000000,0.2,0.1,60
2012-04-06 06:49:00,2012-04-06 14:49:00,0 days 08:00:00.000000000,5.2,0.1,60
2012-04-07 00:15:00,2012-04-07 01:36:00,0 days 01:21:00.000000000,0.3,0.1,60
2012-04-07 06:53:00,2012-04-07 15:44:00,0 days 08:51:00.000000000,10.4,0.1,60
2012-04-08 07:51:00,2012-04-08 09:51:00,0 days 02:00:00.000000000,0.2,0.1,60
2012-04-11 19:55:00,2012-04-12 05:09:00,0 days 09:14:00.000000000,13.3,0.1,60
2012-04-13 18:09:00,2012-04-14 09:39:00,0 days 15:30:00.000000000,7.3,0.1,60
2012-04-14 15:08:00,2012-04-14 15:10:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-04-19 14:11:00,2012-04-19 14:19:00,0 days 00:08:00.000000000,0.5,0.1,60
2012-04-20 15:03:00,2012-04-20 15:36:00,0 days 00:33:00.000000000,1.7,0.1,60
2012-04-22 08:37:00,2012-04-22 16:22:00,0 days 07:45:00.000000000,10.0,0.1,60
2012-04-24 13:33:00,2012-04-24 14:49:00,0 days 01:16:00.000000000,1.5,0.1,60
2012-05-02 04:33:00,2012-05-02 04:35:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-05-03 08:26:00,2012-05-03 08:28:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-05-03 23:52:00,2012-05-04 10:08:00,0 days 10:16:00.000000000,14.2,0.1,60
2012-05-04 16:03:00,2012-05-04 18:48:00,0 days 02:45:00.000000000,4.6,0.1,60
2012-05-07 03:56:00,2012-05-07 06:31:00,0 days 02:35:00.000000000,1.0,0.1,60
2012-05-12 05:10:00,2012-05-12 05:12:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-05-12 18:08:00,2012-05-13 00:26:00,0 days 06:18:00.000000000,14.0,0.1,60
2012-05-16 00:50:00,2012-05-16 03:55:00,0 days 03:05:00.000000000,0.5,0.1,60
2012-05-21 04:17:00,2012-05-21 14:13:00,0 days 09:56:00.000000000,6.7,0.1,60
2012-05-21 21:31:00,2012-05-21 22:03:00,0 days 00:32:00.000000000,1.7,0.1,60
2012-05-22 07:59:00,2012-05-23 03:35:00,0 days 19:36:00.000000000,37.0,0.5,360
2012-05-23 10:42:00,2012-05-23 10:58:00,0 days 00:16:00.000000000,2.9,0.3,4320
2012-05-23 15:03:00,2012-05-23 20:41:00,0 days 05:38:00.000000000,8.3,0.5,4320
2012-05-24 16:02:00,2012-05-24 16:04:00,0 days 00:02:00.000000000,0.1,0.4,5760
2012-05-28 16:10:00,2012-05-28 19:52:00,0 days 03:42:00.000000000,2.5,0.1,60
2012-05-30 21:00:00,2012-05-30 21:55:00,0 days 00:55:00.000000000,5.4,0.1,60
2012-05-31 10:01:00,2012-05-31 11:52:00,0 days 01:51:00.000000000,2.0,0.1,60
2012-05-31 15:53:00,2012-05-31 16:00:00,0 days 00:07:00.000000000,0.2,0.1,60
2012-06-01 00:44:00,2012-06-01 03:57:00,0 days 03:13:00.000000000,0.3,0.1,60
2012-06-02 07:09:00,2012-06-02 07:11:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-06-04 12:28:00,2012-06-05 01:22:00,0 days 12:54:00.000000000,3.9,0.1,60
2012-06-05 10:47:00,2012-06-05 10:49:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-06-09 08:02:00,2012-06-09 18:07:00,0 days 10:05:00.000000000,8.3,0.1,60
2012-06-10 03:13:00,2012-06-10 09:13:00,0 days 06:00:00.000000000,1.8,0.1,60
2012-06-11 01:10:00,2012-06-11 07:13:00,0 days 06:03:00.000000000,23.2,0.2,180
2012-06-11 14:53:00,2012-06-11 18:50:00,0 days 03:57:00.000000000,3.8,0.2,5760
2012-06-11 23:18:00,2012-06-12 02:23:00,0 days 03:05:00.000000000,1.8,0.2,4320
2012-06-12 11:17:00,2012-06-12 12:33:00,0 days 01:16:00.000000000,1.4,0.2,4320
2012-06-13 03:33:00,2012-06-13 11:19:00,0 days 07:46:00.000000000,2.9,0.2,5760
2012-06-13 17:07:00,2012-06-13 18:50:00,0 days 01:43:00.000000000,13.3,0.4,8640
2012-06-14 20:50:00,2012-06-14 23:22:00,0 days 02:32:00.000000000,8.7,0.5,8640
2012-06-21 16:23:00,2012-06-21 21:09:00,0 days 04:46:00.000000000,22.3,0.2,90
2012-06-22 08:16:00,2012-06-22 08:33:00,0 days 00:17:00.000000000,0.3,0.1,60
2012-06-23 04:25:00,2012-06-23 06:55:00,0 days 02:30:00.000000000,4.7,0.1,60
2012-06-24 22:09:00,2012-06-24 22:45:00,0 days 00:36:00.000000000,9.2,0.2,8640
2012-06-25 09:55:00,2012-06-25 15:23:00,0 days 05:28:00.000000000,16.1,0.3,5760
2012-06-29 13:11:00,2012-06-29 13:19:00,0 days 00:08:00.000000000,0.4,0.1,60
2012-07-03 15:13:00,2012-07-03 19:42:00,0 days 04:29:00.000000000,34.7,0.7,180
2012-07-09 18:49:00,2012-07-10 01:21:00,0 days 06:32:00.000000000,18.0,0.2,60
2012-07-10 17:03:00,2012-07-10 17:04:00,0 days 00:01:00.000000000,0.3,0.1,60
2012-07-11 13:55:00,2012-07-12 01:34:00,0 days 11:39:00.000000000,27.2,0.6,5
2012-07-12 21:33:00,2012-07-13 15:39:00,0 days 18:06:00.000000000,17.2,0.5,5760
2012-07-14 16:54:00,2012-07-15 13:07:00,0 days 20:13:00.000000000,59.8,3.7,8640
2012-07-16 03:17:00,2012-07-16 05:43:00,0 days 02:26:00.000000000,0.6,2.3,7200
2012-07-19 17:43:00,2012-07-20 01:07:00,0 days 07:24:00.000000000,11.7,0.6,8640
2012-07-21 00:02:00,2012-07-21 16:26:00,0 days 16:24:00.000000000,42.5,0.5,1080
2012-07-24 17:40:00,2012-07-24 21:54:00,0 days 04:14:00.000000000,23.1,0.8,8640
2012-07-25 02:27:00,2012-07-25 09:09:00,0 days 06:42:00.000000000,13.1,1.2,8640
2012-07-26 05:23:00,2012-07-26 05:49:00,0 days 00:26:00.000000000,0.5,0.8,8640
2012-07-26 19:34:00,2012-07-26 21:53:00,0 days 02:19:00.000000000,0.6,0.8,8640
2012-07-28 19:34:00,2012-07-29 01:37:00,0 days 06:03:00.000000000,11.2,0.3,8640
2012-07-29 13:49:00,2012-07-29 14:48:00,0 days 00:59:00.000000000,9.3,0.4,8640
2012-07-30 23:06:00,2012-07-30 23:50:00,0 days 00:44:00.000000000,2.5,0.2,8640
2012-08-03 13:16:00,2012-08-03 14:15:00,0 days 00:59:00.000000000,2.0,0.1,60
2012-08-03 20:06:00,2012-08-03 20:24:00,0 days 00:18:00.000000000,0.5,0.1,60
2012-08-09 13:45:00,2012-08-09 13:54:00,0 days 00:09:00.000000000,0.3,0.1,60
2012-08-10 19:46:00,2012-08-10 19:48:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-08-22 20:06:00,2012-08-22 22:30:00,0 days 02:24:00.000000000,3.0,0.1,60
2012-08-23 03:12:00,2012-08-23 03:23:00,0 days 00:11:00.000000000,0.6,0.1,60
2012-08-26 09:44:00,2012-08-26 20:10:00,0 days 10:26:00.000000000,20.0,0.2,120
2012-08-31 09:00:00,2012-09-01 21:49:00,1 days 12:49:00.000000000,60.9,0.7,2880
2012-09-06 01:02:00,2012-09-06 01:57:00,0 days 00:55:00.000000000,2.9,0.5,8640
2012-09-12 15:03:00,2012-09-13 07:28:00,0 days 16:25:00.000000000,33.2,0.3,540
2012-09-19 11:17:00,2012-09-19 21:09:00,0 days 09:52:00.000000000,12.1,0.1,60
2012-09-24 21:19:00,2012-09-25 01:38:00,0 days 04:19:00.000000000,20.4,0.2,90
2012-09-26 06:59:00,2012-09-26 07:02:00,0 days 00:03:00.000000000,0.3,0.1,60
2012-09-30 12:59:00,2012-09-30 14:03:00,0 days 01:04:00.000000000,0.2,0.1,60
2012-09-30 23:12:00,2012-09-30 23:14:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-10-02 04:02:00,2012-10-02 11:29:00,0 days 07:27:00.000000000,13.9,0.1,60
2012-10-07 15:54:00,2012-10-07 16:18:00,0 days 00:24:00.000000000,0.5,0.1,60
2012-10-09 20:02:00,2012-10-09 20:04:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-10-10 12:09:00,2012-10-10 15:47:00,0 days 03:38:00.000000000,1.2,0.1,60
2012-10-13 09:31:00,2012-10-13 10:00:00,0 days 00:29:00.000000000,0.7,0.1,60
2012-10-13 14:07:00,2012-10-13 14:40:00,0 days 00:33:00.000000000,0.4,0.1,60
2012-10-15 18:52:00,2012-10-16 14:41:00,0 days 19:49:00.000000000,58.2,1.5,720
2012-10-22 17:14:00,2012-10-22 17:17:00,0 days 00:03:00.000000000,0.8,0.1,60
2012-10-26 07:00:00,2012-10-29 06:59:00,2 days 23:59:00.000000000,36.0,0.2,8640
2012-10-31 07:00:00,2012-11-03 06:59:00,2 days 23:59:00.000000000,17.3,0.3,8640
2012-11-04 07:00:00,2012-11-06 06:59:00,1 days 23:59:00.000000000,41.8,0.4,8640
2012-11-12 07:00:00,2012-11-13 06:59:00,0 days 23:59:00.000000000,8.6,0.1,60
2012-11-15 21:02:00,2012-11-15 21:04:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-11-19 05:55:00,2012-11-19 05:57:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-11-19 16:47:00,2012-11-19 16:49:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-11-20 00:35:00,2012-11-20 06:15:00,0 days 05:40:00.000000000,0.8,0.1,60
2012-11-20 23:31:00,2012-11-21 01:02:00,0 days 01:31:00.000000000,0.4,0.1,60
2012-11-22 15:25:00,2012-11-23 02:55:00,0 days 11:30:00.000000000,4.3,0.1,60
2012-11-28 08:07:00,2012-11-28 08:09:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-11-28 15:51:00,2012-11-29 02:27:00,0 days 10:36:00.000000000,7.5,0.1,60
2012-11-30 16:00:00,2012-11-30 21:17:00,0 days 05:17:00.000000000,0.4,0.1,60
2012-12-01 02:56:00,2012-12-01 05:55:00,0 days 02:59:00.000000000,0.5,0.1,60
2012-12-02 08:06:00,2012-12-02 17:48:00,0 days 09:42:00.000000000,3.0,0.1,60
2012-12-04 14:29:00,2012-12-04 16:08:00,0 days 01:39:00.000000000,1.1,0.1,60
2012-12-07 20:49:00,2012-12-08 09:20:00,0 days 12:31:00.000000000,3.0,0.1,60
2012-12-08 14:17:00,2012-12-08 14:19:00,0 days 00:02:00.000000000,0.0,0.1,60
2012-12-15 16:01:00,2012-12-15 19:18:00,0 days 03:17:00.000000000,3.5,0.1,60
2012-12-21 10:42:00,2012-12-21 20:23:00,0 days 09:41:00.000000000,1.0,0.1,60
2012-12-22 02:29:00,2012-12-22 02:31:00,0 days 00:02:00.000000000,0.1,0.1,60
2012-12-23 06:59:00,2012-12-23 07:00:00,0 days 00:01:00.000000000,0.0,0.1,60
2012-12-26 08:02:00,2012-12-26 16:21:00,0 days 08:19:00.000000000,2.7,0.1,60
2013-01-07 10:16:00,2013-01-07 13:38:00,0 days 03:22:00.000000000,1.6,0.1,60
2013-01-13 14:35:00,2013-01-14 08:52:00,0 days 18:17:00.000000000,12.1,0.1,60
2013-01-14 22:16:00,2013-01-14 22:18:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-01-15 08:02:00,2013-01-15 08:04:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-01-16 16:49:00,2013-01-17 12:00:00,0 days 19:11:00.000000000,7.7,0.1,60
2013-01-21 10:24:00,2013-01-21 11:57:00,0 days 01:33:00.000000000,1.0,0.1,60
2013-01-21 19:23:00,2013-01-21 22:52:00,0 days 03:29:00.000000000,2.0,0.1,60
2013-01-22 08:52:00,2013-01-22 08:54:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-01-22 15:52:00,2013-01-22 17:37:00,0 days 01:45:00.000000000,0.6,0.1,60
2013-01-24 09:09:00,2013-01-24 09:11:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-01-24 14:14:00,2013-01-24 19:47:00,0 days 05:33:00.000000000,3.8,0.1,60
2013-02-02 09:27:00,2013-02-02 11:47:00,0 days 02:20:00.000000000,6.9,0.1,60
2013-02-09 19:08:00,2013-02-09 20:05:00,0 days 00:57:00.000000000,0.4,0.1,60
2013-02-11 21:29:00,2013-02-12 08:48:00,0 days 11:19:00.000000000,8.9,0.1,60
2013-02-12 13:46:00,2013-02-12 13:48:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-02-13 17:30:00,2013-02-13 20:31:00,0 days 03:01:00.000000000,0.2,0.1,60
2013-02-14 01:50:00,2013-02-14 01:52:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-02-14 06:07:00,2013-02-14 13:02:00,0 days 06:55:00.000000000,1.4,0.1,60
2013-02-15 05:03:00,2013-02-15 05:05:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-02-20 08:07:00,2013-02-20 11:01:00,0 days 02:54:00.000000000,2.3,0.1,60
2013-02-21 07:01:00,2013-02-21 08:22:00,0 days 01:21:00.000000000,0.4,0.1,60
2013-02-21 20:39:00,2013-02-21 21:47:00,0 days 01:08:00.000000000,0.3,0.1,60
2013-02-22 02:35:00,2013-02-22 07:35:00,0 days 05:00:00.000000000,2.7,0.1,60
2013-02-22 13:18:00,2013-02-23 10:30:00,0 days 21:12:00.000000000,16.1,0.1,60
2013-02-23 19:33:00,2013-02-24 03:02:00,0 days 07:29:00.000000000,13.1,0.2,8640
2013-02-24 07:49:00,2013-02-25 05:51:00,0 days 22:02:00.000000000,16.1,0.3,8640
2013-02-25 23:51:00,2013-02-26 21:14:00,0 days 21:23:00.000000000,29.1,0.8,5760
2013-03-07 04:10:00,2013-03-07 04:30:00,0 days 00:20:00.000000000,0.2,0.1,60
2013-03-09 17:53:00,2013-03-10 02:23:00,0 days 08:30:00.000000000,5.4,0.1,60
2013-03-10 08:53:00,2013-03-10 14:09:00,0 days 05:16:00.000000000,2.8,0.1,60
2013-03-12 11:14:00,2013-03-12 12:21:00,0 days 01:07:00.000000000,0.7,0.1,60
2013-03-13 10:19:00,2013-03-14 00:31:00,0 days 14:12:00.000000000,6.4,0.1,60
2013-03-14 09:35:00,2013-03-14 10:36:00,0 days 01:01:00.000000000,0.2,0.1,60
2013-03-15 06:37:00,2013-03-15 06:39:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-03-18 11:12:00,2013-03-19 01:20:00,0 days 14:08:00.000000000,13.7,0.1,60
2013-03-24 08:48:00,2013-03-24 09:27:00,0 days 00:39:00.000000000,0.3,0.1,60
2013-03-24 14:48:00,2013-03-25 00:27:00,0 days 09:39:00.000000000,2.5,0.1,60
2013-03-25 05:03:00,2013-03-25 05:05:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-03-25 09:54:00,2013-03-27 01:44:00,1 days 15:50:00.000000000,16.1,0.1,60
2013-03-29 08:49:00,2013-03-29 23:05:00,0 days 14:16:00.000000000,5.0,0.1,60
2013-03-30 16:39:00,2013-03-31 04:54:00,0 days 12:15:00.000000000,14.6,0.2,8640
2013-04-01 09:03:00,2013-04-01 10:26:00,0 days 01:23:00.000000000,0.2,0.1,60
2013-04-02 05:42:00,2013-04-03 04:11:00,0 days 22:29:00.000000000,9.3,0.1,60
2013-04-05 00:31:00,2013-04-05 00:59:00,0 days 00:28:00.000000000,0.2,0.1,60
2013-04-05 08:28:00,2013-04-05 10:30:00,0 days 02:02:00.000000000,1.1,0.1,60
2013-04-06 00:11:00,2013-04-06 04:32:00,0 days 04:21:00.000000000,1.4,0.1,60
2013-04-06 17:57:00,2013-04-06 20:27:00,0 days 02:30:00.000000000,0.4,0.1,60
2013-04-12 13:45:00,2013-04-12 18:36:00,0 days 04:51:00.000000000,5.3,0.1,60
2013-04-19 10:55:00,2013-04-19 14:44:00,0 days 03:49:00.000000000,3.0,0.1,60
2013-04-21 20:55:00,2013-04-21 21:12:00,0 days 00:17:00.000000000,1.1,0.1,60
2013-04-22 10:32:00,2013-04-22 10:34:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-04-22 16:25:00,2013-04-22 21:39:00,0 days 05:14:00.000000000,15.9,0.2,180
2013-05-02 02:45:00,2013-05-02 05:47:00,0 days 03:02:00.000000000,3.0,0.1,60
2013-05-02 13:41:00,2013-05-02 15:59:00,0 days 02:18:00.000000000,1.5,0.1,60
2013-05-02 22:56:00,2013-05-03 01:28:00,0 days 02:32:00.000000000,5.7,0.1,60
2013-05-05 00:55:00,2013-05-05 03:17:00,0 days 02:22:00.000000000,16.4,0.2,10
2013-05-05 20:46:00,2013-05-07 12:41:00,1 days 15:55:00.000000000,119.6,30.6,2880
2013-05-07 20:57:00,2013-05-07 21:38:00,0 days 00:41:00.000000000,2.0,32.6,2880
2013-05-10 17:55:00,2013-05-10 22:21:00,0 days 04:26:00.000000000,3.9,7.4,8640
2013-05-11 06:17:00,2013-05-11 11:57:00,0 days 05:40:00.000000000,4.0,4.8,8640
2013-05-11 21:23:00,2013-05-11 21:25:00,0 days 00:02:00.000000000,0.1,4.7,8640
2013-05-16 15:26:00,2013-05-16 16:10:00,0 days 00:44:00.000000000,0.4,0.1,60
2013-05-16 20:47:00,2013-05-16 21:08:00,0 days 00:21:00.000000000,0.4,0.1,60
2013-05-17 01:20:00,2013-05-17 01:35:00,0 days 00:15:00.000000000,0.2,0.1,60
2013-05-17 14:56:00,2013-05-17 19:17:00,0 days 04:21:00.000000000,1.5,0.1,60
2013-05-19 15:53:00,2013-05-19 16:17:00,0 days 00:24:00.000000000,2.4,0.1,60
2013-05-20 13:34:00,2013-05-20 13:47:00,0 days 00:13:00.000000000,1.1,0.1,60
2013-05-22 10:54:00,2013-05-22 11:27:00,0 days 00:33:00.000000000,3.2,0.1,60
2013-05-22 18:56:00,2013-05-22 18:58:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-05-24 15:48:00,2013-05-25 00:23:00,0 days 08:35:00.000000000,4.6,0.1,60
2013-05-25 05:05:00,2013-05-25 07:54:00,0 days 02:49:00.000000000,1.4,0.1,60
2013-05-25 17:16:00,2013-05-25 21:08:00,0 days 03:52:00.000000000,6.1,0.1,60
2013-05-30 07:34:00,2013-05-31 19:55:00,1 days 12:21:00.000000000,23.0,0.1,60
2013-06-01 22:11:00,2013-06-02 05:12:00,0 days 07:01:00.000000000,2.1,0.1,60
2013-06-04 11:50:00,2013-06-04 11:52:00,0 days 00:02:00.000000000,0.1,0.1,60
2013-06-04 19:54:00,2013-06-04 21:14:00,0 days 01:20:00.000000000,0.2,0.1,60
2013-06-05 04:03:00,2013-06-05 09:05:00,0 days 05:02:00.000000000,2.1,0.1,60
2013-06-05 14:23:00,2013-06-05 14:38:00,0 days 00:15:00.000000000,1.0,0.1,60
2013-06-06 19:28:00,2013-06-06 21:35:00,0 days 02:07:00.000000000,4.6,0.1,60
2013-06-10 17:23:00,2013-06-11 05:23:00,0 days 12:00:00.000000000,15.2,0.1,60
2013-06-15 23:25:00,2013-06-16 01:10:00,0 days 01:45:00.000000000,6.6,0.1,60
2013-06-22 14:59:00,2013-06-22 16:00:00,0 days 01:01:00.000000000,1.6,0.1,60
2013-06-23 20:17:00,2013-06-23 23:07:00,0 days 02:50:00.000000000,1.6,0.1,60
